ID,N,gap,Length_before,Length_after,Year,cluster,previous,Country
DQ666304,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
DQ666306,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
DQ666307,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666308,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666309,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666311,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666312,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666314,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666315,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666316,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ666317,0,0,1353,1353,2004,Asian SEA1b_A1.1.2,Asian SEA1b,China
DQ666318,0,0,1353,1353,2004,Asian SEA1b_A1.1.2,Asian SEA1b,China
DQ666319,0,0,1353,1353,2004,Asian SEA1b_A1.1.2,Asian SEA1b,China
DQ666321,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ866107,0,0,1353,1353,2003,Asian SEA1b_A1,Asian SEA1b,China
DQ866113,0,0,1353,1353,2003,Asian SEA1b_A1,Asian SEA1b,China
DQ866115,0,0,1353,1353,2003,Asian SEA1b_A1.1,Asian SEA1b,China
DQ866117,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
DQ866118,0,0,1353,1353,2005,Asian SEA1b_A1,Asian SEA1b,China
EF556197,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
EF611081,0,0,1353,1353,2007,Asian SEA1b_A1.1,Asian SEA1b,China
EU008919,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU008920,0,0,1353,1353,2006,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU008921,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU008922,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU008923,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU086173,0,0,1353,1353,1998,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU086174,0,0,1353,1353,1997,Asian SEA1b_A1,Asian SEA1b,China
EU086175,0,0,1353,1353,1997,Asian SEA1b_A1,Asian SEA1b,China
EU086176,0,0,1353,1353,1992,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU086177,0,0,1353,1353,1987,Asian SEA1b_A1,Asian SEA1b,China
EU086178,0,0,1353,1353,1969,Asian SEA1b_A1,Asian SEA1b,China
EU086179,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU086180,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU086181,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU086186,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU086187,0,0,1353,1353,2004,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU086188,0,0,1353,1353,2004,Asian SEA1b_A1,Asian SEA1b,China
EU086189,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU086190,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU086192,0,0,1353,1353,2003,Asian SEA1b_A1,Asian SEA1b,Indonesia
EU095330,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159362,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159363,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159364,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159365,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159366,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159367,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159368,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159369,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159370,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159371,0,0,1353,1353,2004,Asian SEA1b_C1,Asian SEA1b,China
EU159372,0,0,1353,1353,2005,Asian SEA1b_C1,Asian SEA1b,China
EU159373,0,0,1353,1353,2005,Asian SEA1b_C1,Asian SEA1b,China
EU159374,0,0,1353,1353,2005,Asian SEA1b_C1,Asian SEA1b,China
EU159375,0,0,1353,1353,2005,Asian SEA1b_C1,Asian SEA1b,China
EU159376,0,0,1353,1353,2005,Asian SEA1b_C1,Asian SEA1b,China
EU159377,0,0,1353,1353,2006,Asian SEA1b_A1.1,Asian SEA1b,China
EU159380,0,0,1353,1353,2005,Asian SEA1b_A1.1,Asian SEA1b,China
EU159381,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159382,0,0,1353,1353,2005,Asian SEA1b_A1.1,Asian SEA1b,China
EU159383,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159384,0,0,1353,1353,2005,Asian SEA1b_A1.1,Asian SEA1b,China
EU159385,0,0,1353,1353,1997,Asian SEA1b_A1,Asian SEA1b,China
EU159389,0,0,1353,1353,2004,Asian SEA1b_A1.1.2,Asian SEA1b,China
EU159390,0,0,1353,1353,1998,Asian SEA1b_A1,Asian SEA1b,China
EU159391,0,0,1353,1353,1969,Asian SEA1b_A1,Asian SEA1b,China
EU159392,0,0,1353,1353,1992,Asian SEA1b_A1,Asian SEA1b,China
EU159393,0,0,1353,1353,1992,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159394,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159395,0,0,1353,1353,2006,Asian SEA1b_A1.1,Asian SEA1b,China
EU159396,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU159397,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU159399,0,0,1353,1353,1994,Asian SEA1b_A1,Asian SEA1b,China
EU159400,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU159401,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
EU267777,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU275244,0,0,1353,1353,2007,Asian SEA1b_C1,Asian SEA1b,China
EU275245,0,0,1353,1353,2007,Asian SEA1b_A1.1,Asian SEA1b,China
EU700031,0,0,1353,1353,2007,Asian SEA1b_B1,Asian SEA1b,China
EU700032,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU828651,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU828655,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
EU828657,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
FJ719760,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
FJ866827,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
FJ866828,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
GQ472469,0,0,1353,1353,2007,Asian SEA1b_A1,Asian SEA1b,China
GQ472471,0,0,1353,1353,2007,Asian SEA1b_A1.1,Asian SEA1b,China
GQ472472,0,0,1353,1353,2007,Asian SEA1b_A1,Asian SEA1b,China
GQ472474,0,0,1353,1353,2007,Asian SEA1b_A1.1,Asian SEA1b,China
GQ472475,0,0,1353,1353,2005,Asian SEA1b_A1,Asian SEA1b,China
GQ472476,0,0,1353,1353,2006,Asian SEA1b_A1,Asian SEA1b,China
GQ472478,0,0,1353,1353,2007,Asian SEA1b_A1,Asian SEA1b,China
GU233765,0,0,1353,1353,2009,Asian SEA1b_A1.1.2,Asian SEA1b,China
GU591790,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
GU591792,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
GU994209,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486348,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486349,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486350,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486351,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486352,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486353,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486354,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486360,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486363,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486376,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486377,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM486378,0,0,1353,1353,2007,Asian SEA1b_A1.1.1,Asian SEA1b,China
HM756692,0,0,1353,1353,2008,Asian SEA1b_A1,Asian SEA1b,China
HQ118101,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
HQ118102,0,0,1353,1353,2006,Asian SEA1b_A1.1,Asian SEA1b,China
HQ118103,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
HQ118104,0,0,1353,1353,1989,Asian SEA1b_A1,Asian SEA1b,China
HQ118105,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118106,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118107,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118108,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118109,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118110,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118111,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118112,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
HQ118113,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
HQ695732,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
JF796851,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JF810669,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
JF810671,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JF819611,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JF819619,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JF819620,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JF819621,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JF819623,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JF819624,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JN974826,0,0,1353,1353,2006,Asian SEA1b_A1,Asian SEA1b,China
JN974827,0,0,1353,1353,2006,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974830,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974832,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
JN974833,0,0,1353,1353,2010,Asian SEA1b_A1.1,Asian SEA1b,China
JN974834,0,0,1353,1353,2010,Asian SEA1b_A1.1,Asian SEA1b,China
JN974835,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974836,0,0,1353,1353,2005,Asian SEA1b_A1.1,Asian SEA1b,China
JN974837,0,0,1353,1353,2005,Asian SEA1b_A1.1.2,Asian SEA1b,China
JN974839,0,0,1353,1353,2005,Asian SEA1b_A1,Asian SEA1b,China
JN974840,0,0,1353,1353,2006,Asian SEA1b_C1,Asian SEA1b,China
JN974844,0,0,1353,1353,2007,Asian SEA1b_A1,Asian SEA1b,China
JN974846,0,0,1353,1353,2008,Asian SEA1b_A1,Asian SEA1b,China
JN974848,0,0,1353,1353,2009,Asian SEA1b_A1,Asian SEA1b,China
JN974849,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974850,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974851,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974852,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974853,0,0,1353,1353,2009,Asian SEA1b_A1.1.2,Asian SEA1b,China
JN974855,0,0,1353,1353,2009,Asian SEA1b_A1,Asian SEA1b,China
JN974856,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
JN974857,0,0,1353,1353,2008,Asian SEA1b_C1,Asian SEA1b,China
JN974858,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JN974859,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JN974860,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
JN974861,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JN974862,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974863,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974864,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974865,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974866,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974867,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974868,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JN974869,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974874,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974875,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
JN974876,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
JN974878,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JQ040591,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ040593,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040594,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040595,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040596,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040597,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040598,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ040599,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ040600,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JQ794536,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ794537,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ794538,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ794539,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ794540,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ794541,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798943,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798944,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798945,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798946,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798947,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798948,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798949,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798950,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798951,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798952,0,5,1353,1348,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798953,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798954,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798955,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
JQ798956,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798957,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798958,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798959,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JQ798960,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
JQ798961,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005929,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005930,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005931,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005932,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
JX005933,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
JX005934,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
JX005935,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
JX005936,0,0,1353,1353,2010,Asian SEA1b_A1.1,Asian SEA1b,China
JX005937,0,0,1353,1353,2008,Asian SEA1b_A1.1,Asian SEA1b,China
JX005938,0,0,1353,1353,2008,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005939,0,0,1353,1353,2008,Asian SEA1b_C1,Asian SEA1b,China
JX005940,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JX005941,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JX005942,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JX005943,0,0,1353,1353,2010,Asian SEA1b_C1,Asian SEA1b,China
JX005944,0,0,1353,1353,2009,Asian SEA1b_C1,Asian SEA1b,China
JX005945,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005946,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX005947,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX123685,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX123686,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX123687,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX123688,0,0,1353,1353,2009,Asian SEA1b_A1.1.1,Asian SEA1b,China
JX276406,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JX276407,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276408,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JX276409,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276410,0,0,1353,1353,2011,Asian SEA1b_C1,Asian SEA1b,China
JX276411,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276412,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276413,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276414,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276415,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276416,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276417,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276418,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276419,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276420,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276421,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276422,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276423,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276424,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
JX276425,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KC465367,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465368,0,0,1353,1353,2005,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465369,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
KC465370,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
KC465373,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465376,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465378,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465379,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KC465380,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663511,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663512,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663513,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663514,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663515,0,0,1353,1353,2011,Asian SEA1b_A1.1,Asian SEA1b,China
KF663516,0,0,1353,1353,2011,Asian SEA1b_A1.1,Asian SEA1b,China
KF663517,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663518,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663519,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663520,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663521,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663522,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663523,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
KF663524,0,0,1353,1353,2010,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663525,0,0,1353,1353,2009,Asian SEA1b_A1.1,Asian SEA1b,China
KF663526,0,0,1353,1353,2011,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663527,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663528,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663529,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KF663530,0,0,1353,1353,2012,Asian SEA1b_A1.1,Asian SEA1b,China
KM034906,0,0,1353,1353,2013,Asian SEA1b_A1.1.1,Asian SEA1b,China
KM058057,0,0,1353,1353,2014,Asian SEA1b_A1.1.1,Asian SEA1b,China
KM058058,0,0,1353,1353,2014,Asian SEA1b_A1.1.1,Asian SEA1b,China
KM093867,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KM880028,0,0,1353,1353,2012,Asian SEA1b_A1.1.1,Asian SEA1b,China
KP072009,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072010,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072011,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072012,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072013,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072014,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072015,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072016,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072017,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072018,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072019,0,0,1353,1353,2012,Asian SEA1b_C1,Asian SEA1b,China
KP072020,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072021,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072022,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072023,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072024,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072025,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072026,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072027,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072028,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072029,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP072030,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP202418,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP202419,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP202420,0,0,1353,1353,2013,Asian SEA1b_C1,Asian SEA1b,China
KP202421,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202422,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202423,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202424,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202425,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202426,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202427,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202428,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202429,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202430,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202431,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202432,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202433,0,0,1353,1353,2014,Asian SEA1b_C1,Asian SEA1b,China
KP202434,0,0,1353,1353,2014,Asian SEA1b_A1.1,Asian SEA1b,China
KP202435,0,0,1353,1353,2014,Asian SEA1b_A1.1,Asian SEA1b,China
KP202436,0,0,1353,1353,2014,Asian SEA1b_A1.1,Asian SEA1b,China
KP202437,0,0,1353,1353,2014,Asian SEA1b_A1.1,Asian SEA1b,China
