recordID	sequenceID	alignment_name	alignment_displayName	m49_country.id	m49_country.display_name	gb_place_sampled	collection_year	earliest_collection_year	latest_collection_year	gb_length	gb_create_date	gb_update_date	host	gb_pubmed_id	isolate	country_edit	country_update	place_edit	place_update	collection_year_edit	collection_year_update	earliest_collection_edit	earliest_collection_update	latest_collection_edit	latest_collection_update	host_edit	host_update	host_common_edit	Lab_construct	Vaccine	pubmedID_edit	pubmed_update	Notes
91	AF177118	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	590	10-Aug-01	19-Mar-03	-	12573499	d820	South Africa	filled in	Stella	filled in	1994	filled in	1994	filled in	1994	updated	Canis lupus familiaris	filled in		no	no	12573499	unchanged	
92	AF177119	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2000	592	01-Sep-00	19-Mar-03	-	12573499	o377	South Africa	filled in	Gordonia	filled in	1990	filled in	1990	filled in	1990	updated	Otocyon megalotis	filled in		no	no	12573499	unchanged	
93	AF325479	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	2091	20-Aug-01	20-Aug-01	-	11483755	NGA1-HM	Nigeria	filled in		unchanged	1983	filled in	1983	filled in	1983	updated	Homo sapiens	filled in		no	no	11483755	unchanged	
94	AF369275	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V040.CD	Tanzania	filled in	-	unchanged	1992	filled in	1992	filled in	1992	updated	Lycaon pictus	updated		no	no	12127791	unchanged	Lycaon pictus
95	AF369276	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V266.CD	Tanzania	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Lycaon pictus	updated		no	no	12127791	unchanged	Lycaon pictus
96	AF369277	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Vulpes vulpes	12127791	V271.BFX	Tanzania	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Vulpes vulpes	unchanged		no	no	12127791	unchanged	
97	AF369296	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Vulpes vulpes	12127791	V265.BFX	Tanzania	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Vulpes vulpes	unchanged		no	no	12127791	unchanged	
98	AF369297	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V250.CD	South Africa	filled in	-	unchanged	1994	filled in	1994	filled in	1994	updated	African canid	unchanged		no	no	12127791	unchanged	
99	AF369299	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V252.CD	South Africa	filled in	-	unchanged	1994	filled in	1994	filled in	1994	updated	African canid	unchanged		no	no	12127791	unchanged	
100	AF369307	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V242.DG	South Africa	filled in	-	unchanged	1980	filled in	1980	filled in	1980	updated	Canis lupus familiaris	updated		no	no	12127791	unchanged	Canis familiaris
101	AF369324	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	South African canid	12127791	V243.CD	Namibia	filled in	-	unchanged	1980	filled in	1980	filled in	1980	updated	Tragelaphus	updated	Kudu	no	no	12127791	unchanged	Kudu
102	AF369325	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Canis familiaris	12127791	V284.DG	Zimbabwe	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Canis familiaris	unchanged		no	no	12127791	unchanged	
103	AF369332	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	African canid	12127791	V668	Tanzania	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Bos	updated	Bovine	no	no	12127791	unchanged	Bovine (Bos)
104	AF369333	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Canis familiaris	12127791	V670.DG	Tanzania	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Canis familiaris	unchanged		no	no	12127791	unchanged	
105	AY062046	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2002	414	30-Mar-02	15-Nov-02	-	12417947	-	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Canis lupus familiaris	filled in		no	no	12417947	unchanged	
106	AY062092	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZAF	South Africa	-	-	-	2002	405	30-Mar-02	15-Nov-02	-	12417947	-	South Africa	unchanged	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Canis lupus familiaris	filled in		no	no	12417947	unchanged	
107	AY103010	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2002	360	30-Nov-02	24-Jul-16	-	12423699	Rv189	South Africa	filled in	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Canis lupus familiaris	filled in		no	no	12423699	unchanged	
108	AY103013	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2002	400	30-Nov-02	24-Jul-16	-	12423699	Rv460	Kenya	filled in	-	unchanged	-	unchanged	-	unchanged	2002	unchanged	Canis lupus familiaris	filled in		no	no	12423699	unchanged	
109	AY502135	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	KEN	Kenya	-	-	-	2004	400	18-Jul-04	26-Jul-16	-	15246657	RV747	Kenya	unchanged	-	unchanged	-	unchanged	-	unchanged	2004	unchanged	-	unchanged		no	no	15246657	unchanged	
110	AY502136	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	KEN	Kenya	-	-	-	2004	400	18-Jul-04	26-Jul-16	-	15246657	RV748	Kenya	unchanged	-	unchanged	1995	filled in	1995	filled in	1995	updated	-	unchanged		no	no	15246657	unchanged	
111	AY502137	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	KEN	Kenya	-	-	-	2004	400	18-Jul-04	26-Jul-16	-	15246657	RV749	Kenya	unchanged	-	unchanged	1995	filled in	1995	filled in	1995	updated	-	unchanged		no	no	15246657	unchanged	
112	AY502138	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	KEN	Kenya	-	-	-	2004	400	18-Jul-04	26-Jul-16	-	15246657	RV754	Kenya	unchanged	-	unchanged	1995	filled in	1995	filled in	1995	updated	-	unchanged		no	no	15246657	unchanged	
113	AY502139	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	KEN	Kenya	-	-	-	2004	400	18-Jul-04	26-Jul-16	-	15246657	RV755	Sudan	updated	-	unchanged	2001	filled in	2001	filled in	2001	updated	Canis lupus familiaris	filled in		no	no	15246657	unchanged	
114	AY604993	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d29103	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
115	AY604994	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	j28493	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
116	AY604995	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j15004	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
117	AY604996	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d29319	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
118	AY604997	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	fe29406	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
119	AY604998	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28325	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
120	AY604999	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j19227	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
121	AY605000	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	594	30-Apr-05	26-Jul-16	-	-	human29047	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
122	AY605001	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28459	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
123	AY605002	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28558	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
124	AY605003	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j29030	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
125	AY605004	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28759	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
126	AY605005	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	equ646	South Africa	updated	Pietermaritzburg	filled in	2003	filled in	2003	filled in	2003	updated	Equus	filled in	Equine	no	no	15991708	filled in	
127	AY605006	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	j19649	Zimbabwe	unchanged	Marondera	filled in	1991	filled in	1991	filled in	1991	updated	Canis adustus	filled in		no	no	15991708	filled in	
128	AY605007	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	d19277	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
129	AY605008	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	601	30-Apr-05	26-Jul-16	-	-	d29121	Zimbabwe	unchanged	-	unchanged	-	unchanged	1984	filled in	1984	updated	Canis	filled in		no	no	15991708	filled in	1984-2003, dog or jackal
130	AY605009	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d29004	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
131	AY605010	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d29072	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
132	AY605011	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	hum29344	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
133	AY605012	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	d29160	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
134	AY605013	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	hum29175	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
135	AY605014	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	lion29263	Zimbabwe	unchanged	Marondera	filled in	2003	filled in	2003	filled in	2003	updated	Panthera leo	filled in		no	no	15991708	filled in	
136	AY605015	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	wcat24340	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
137	AY605016	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	mon20607	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
138	AY605017	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	594	30-Apr-05	26-Jul-16	-	-	hb20805	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
139	AY605018	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	595	30-Apr-05	26-Jul-16	-	-	d28933	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
140	AY605019	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	591	30-Apr-05	26-Jul-16	-	-	wcat20699	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
141	AY605020	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	wcat20698	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
142	AY605021	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	596	30-Apr-05	26-Jul-16	-	-	mon20382	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
143	AY605023	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	591	30-Apr-05	26-Jul-16	-	-	fel28550	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
144	AY605024	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	fel28775	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
145	AY605025	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	594	30-Apr-05	26-Jul-16	-	-	ci28540	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
146	AY605027	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28942	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
147	AY605028	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	bef28666	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
148	AY605029	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	590	30-Apr-05	26-Jul-16	-	-	mon21041	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
149	AY605030	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	j29104	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
150	AY605031	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28469	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
151	AY605032	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	589	30-Apr-05	26-Jul-16	-	-	j27792	Zimbabwe	unchanged	Fort Rixon	filled in	2001	filled in	2001	filled in	2001	updated	Canis mesomelas	filled in		no	no	15991708	filled in	
152	AY605033	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28461	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
153	AY605034	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28460	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
154	AY605035	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	fe29386	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
155	AY605036	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28451	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
156	AY605037	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28463	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
157	AY605038	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28522	Zimbabwe	unchanged	Gwanda	filled in	2002	filled in	2002	filled in	2002	updated	Canis mesomelas	filled in		no	no	15991708	filled in	
158	AY605039	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	j27890	Zimbabwe	unchanged	Insiza	filled in	2001	filled in	2001	filled in	2001	updated	Canis mesomelas	filled in		no	no	15991708	filled in	
159	AY605040	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	d28147	Zimbabwe	unchanged	-	unchanged	-	unchanged	-	unchanged	2005	unchanged	-	unchanged		no	no	15991708	filled in	
160	AY605041	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	592	30-Apr-05	26-Jul-16	-	-	j28498	Zimbabwe	unchanged	Marondera	filled in	2002	filled in	2002	filled in	2002	updated	Canis adustus	filled in		no	no	15991708	filled in	
161	AY605042	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	ZWE	Zimbabwe	-	-	-	2005	593	30-Apr-05	26-Jul-16	-	-	A413/00	South Africa	updated	Pietermaritzburg	unchanged	2000	unchanged	2000	unchanged	2005	unchanged	Canis lupus familiaris	unchanged		no	no	15991708	filled in	
162	DQ431252	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,6403	South Africa	filled in	Umtata	filled in	2005	filled in	2005	filled in	2005	updated	Canis lupus familiaris	filled in		no	no	17537536	unchanged	
163	DQ431253	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,1305	South Africa	filled in	Queenstown	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	filled in		no	no	17537536	unchanged	
164	DQ431254	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,37703	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
165	DQ431255	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,42903	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
166	DQ431256	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,44703	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
167	DQ431257	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,7513	South Africa	filled in	Umtata	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	filled in		no	no	17537536	unchanged	
168	DQ431258	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,04266	South Africa	filled in	Moorresburg	filled in	2004	filled in	2004	filled in	2004	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
169	DQ431259	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	593	31-Mar-07	26-Jul-16	-	17537536	DL,44402	South Africa	filled in	Herb	filled in	2002	filled in	2002	filled in	2002	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
170	DQ431260	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,o57895	South Africa	filled in	Hopetown	filled in	1995	filled in	1995	filled in	1995	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
171	DQ431261	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,4243	South Africa	filled in	De Aar	filled in	2003	filled in	2003	filled in	2003	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
172	DQ431262	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,46003	South Africa	filled in	Queenstown	filled in	2003	filled in	2003	filled in	2003	updated	Canis lupus familiaris	filled in		no	no	17537536	unchanged	
173	DQ431263	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,77495	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
174	DQ431264	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,83794	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
175	DQ431265	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,98994	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
176	DQ431266	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,64799	South Africa	filled in	Prieska	filled in	1999	filled in	1999	filled in	1999	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
177	DQ431267	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,59192	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
178	DQ431268	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,42391	South Africa	filled in	Niekerkshoop	filled in	1991	filled in	1991	filled in	1991	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
179	DQ431269	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,38094	South Africa	filled in	De Aar	filled in	1994	filled in	1994	filled in	1994	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
180	DQ431270	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,89794	South Africa	filled in	Britstown	filled in	1994	filled in	1994	filled in	1994	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
181	DQ431271	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,62594	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
182	DQ431272	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,47496	South Africa	filled in	Philipstown	filled in	1996	filled in	1996	filled in	1996	updated	Otocyon megalotis	filled in		no	no	17537536	unchanged	
183	DQ431273	AL_Cosmopolitan_AF1b	Cosmopolitan AF1b	-	-	-	-	-	2007	592	31-Mar-07	26-Jul-16	-	17537536	DL,50292	-	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		no	no	17537536	unchanged	
