Number	sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	Notes
161	AB518492	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2010	1575	27-Feb-10	08-Jan-11	Canis lupus familiaris	20926638	BRdg603	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	unchanged		no	no	20926638	unchanged	
162	AB518493	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2010	1575	27-Feb-10	08-Jan-11	Canis lupus familiaris	20926638	BRdg640	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	unchanged		no	no	20926638	unchanged	
163	AB518494	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2010	1575	27-Feb-10	08-Jan-11	Canis lupus familiaris	20926638	BRdg642	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	unchanged		no	no	20926638	unchanged	
164	AB518495	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2010	1575	27-Feb-10	08-Jan-11	Canis lupus familiaris	20926638	BRdg652	Brazil	unchanged	-	unchanged	-	unchanged	-	unchanged	2010	unchanged	Canis lupus familiaris	unchanged		no	no	20926638	unchanged	
793	U52947	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	1996	1575	25-Apr-96	17-Apr-96	-	8643632	COSRV	United States	filled in	-	unchanged	1996	filled in	1996	filled in	1996	unchanged	Canis latrans	filled in		no	no	8643632	unchanged	http://www.virologyj.com/content/8/1/101 
450	EF203430	AL_Cosmopolitan_AM4	Cosmopolitan AM4	USA	United States	-	-	-	2007	1572	06-Feb-07	14-Jul-16	-	17240489	ERA	United States	unchanged	-	unchanged	-	unchanged	-	unchanged	2007	unchanged	-	unchanged		yes	no	17240489	unchanged	LAB STRAIN 
772	KC791878	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	USA	United States	-	-	-	2013	1572	18-Jun-13	18-Jun-13	-	-	A11_1232	United States	unchanged	-	unchanged	-	unchanged	-	unchanged	2013	unchanged	-	unchanged		no	no	-	unchanged	
773	KC791879	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	USA	United States	-	-	-	2013	1572	18-Jun-13	18-Jun-13	-	-	A11_1233	United States	unchanged	-	unchanged	-	unchanged	-	unchanged	2013	unchanged	-	unchanged		no	no	-	unchanged	
774	KC791880	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	USA	United States	-	-	-	2013	1572	18-Jun-13	18-Jun-13	-	-	A11_1234	United States	unchanged	-	unchanged	-	unchanged	-	unchanged	2013	unchanged	-	unchanged		no	no	-	unchanged	
775	KC791881	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	USA	United States	-	-	-	2013	1572	18-Jun-13	18-Jun-13	-	-	A11_1235	United States	unchanged	-	unchanged	-	unchanged	-	unchanged	2013	unchanged	-	unchanged		no	no	-	unchanged	
779	KC792196	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	MEX	Mexico	-	2001	2001	2001	1572	18-Jun-13	18-Jun-13	-	-	45OLD	Mexico	unchanged	-	unchanged	2001	unchanged	2001	unchanged	2001	unchanged	-	unchanged		no	no	-	unchanged	
219	AF461045	AL_Cosmopolitan_AM1	Cosmopolitan AM1	USA	United States	Chippewa, Wisconsin	-	-	2002	1414	08-Jan-02	08-Jan-02	skunk	-	3789; WIDOH #16548	United States	unchanged	Chippewa, Wisconsin	unchanged	1998	filled in	1998	filled in	1998	updated	skunk	unchanged		no	no	-	unchanged	
3	AB083792	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	dg2	Brazil	unchanged	Goiânia	filled in	1999	filled in	1999	filled in	1999	updated	Canis lupus familiaris	filled in		no	no	12637081	unchanged	
4	AB083793	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRct3	Brazil	unchanged	Goiânia	filled in	1999	filled in	1999	filled in	1999	updated	Felis catus	filled in		no	no	12637081	unchanged	
5	AB083794	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRct5	Brazil	unchanged	Goiânia	filled in	1998	filled in	1998	filled in	1998	updated	Felis catus	filled in		no	no	12637081	unchanged	
6	AB083795	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRhm6	Brazil	unchanged	Goiânia	filled in	1999	filled in	1999	filled in	1999	updated	Homo sapiens	filled in		no	no	12637081	unchanged	
7	AB083796	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRdg10	Brazil	unchanged	Poços de Caldas	filled in	1987	filled in	1987	filled in	1987	updated	Canis lupus familiaris	filled in		no	no	12637081	unchanged	
8	AB083797	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRdg12	Brazil	unchanged	Mogi Guaçu	filled in	1989	filled in	1989	filled in	1989	updated	Canis lupus familiaris	filled in		no	no	12637081	unchanged	
9	AB083798	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRdg15	Brazil	unchanged	Anápolis	filled in	1999	filled in	1999	filled in	1999	updated	Canis lupus familiaris	filled in		no	no	12637081	unchanged	
10	AB083799	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRbv17	Brazil	unchanged	Anápolis	filled in	1998	filled in	1998	filled in	1998	updated	Bos	filled in	cattle	no	no	12637081	unchanged	cattle
11	AB083800	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRhr18	Brazil	unchanged	Bela Vista	filled in	1999	filled in	1999	filled in	1999	updated	Equus caballus	filled in		no	no	12637081	unchanged	
12	AB083801	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRhm23	Brazil	unchanged	Goianira	filled in	1999	filled in	1999	filled in	1999	updated	Homo sapiens	filled in		no	no	12637081	unchanged	
13	AB083802	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2002	1394	17-Apr-02	26-Jul-16	-	12637081	BRpg28	Brazil	unchanged	Nova Aurora	filled in	1998	filled in	1998	filled in	1998	updated	Sus	filled in	Pig	no	no	12637081	unchanged	pig
396	EF152231	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	1406CthPE/2002	Brazil	unchanged	Pernambuco	filled in	2002	filled in	2002	filled in	2002	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	From isolate name
397	EF152232	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	9336CthBA/2004	Brazil	unchanged	Bahia	filled in	2004	filled in	2004	filled in	2004	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
398	EF152233	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	1407CthPE/2002	Brazil	unchanged	Pernambuco	filled in	2002	filled in	2002	filled in	2002	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
399	EF152235	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	1403CthPE/2002	Brazil	unchanged	Pernambuco	filled in	2002	filled in	2002	filled in	2002	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
400	EF152236	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	4368CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
401	EF152237	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Felis catus	17889396	10566ctPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17889396	unchanged	
402	EF152238	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Felis catus	17889396	10568ctPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17889396	unchanged	
403	EF152239	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Felis catus	17889396	10564ctPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17889396	unchanged	
404	EF152240	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Felis catus	17889396	10562ctPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17889396	unchanged	
405	EF152241	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6334CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
406	EF152242	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	4367CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
407	EF152243	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	4372CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
408	EF152244	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	4369CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
409	EF152245	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6976CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
410	EF152246	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Pseudalopex vetulus	17889396	4371PvePI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Pseudalopex vetulus	unchanged		no	no	17889396	unchanged	
411	EF152247	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6129CthPI/2004	Brazil	unchanged	Piauí 	filled in	2004	filled in	2004	filled in	2004	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
412	EF152248	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6967CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
413	EF152249	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	6968dgPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
414	EF152250	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6971CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
415	EF152251	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6974CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
416	EF152252	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6975CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
417	EF152253	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6978CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
418	EF152254	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6980CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
419	EF152255	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6970CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
420	EF152256	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	6973CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
421	EF152258	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Homo sapiens	17889396	6981hmPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Homo sapiens	unchanged		no	no	17889396	unchanged	
422	EF152259	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	1406CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
423	EF152260	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	9369dgPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
424	EF152261	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	9370dgPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
425	EF152262	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	9371dgPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
426	EF152263	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	9372dgPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
427	EF152264	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	10561dgPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
428	EF152265	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Felis catus	17889396	10562ctPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Felis catus	unchanged		no	no	17889396	unchanged	
429	EF152266	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	10565dgPB/2003	Brazil	unchanged	Paraíba	filled in	2003	filled in	2003	filled in	2003	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
430	EF152268	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	6049dgSE/2005	Brazil	unchanged	Sergipe	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
431	EF152269	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	6050dgSE/2005	Brazil	unchanged	Sergipe	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
432	EF152270	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Pseudalopex vetulus	17889396	6333PvePI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Pseudalopex vetulus	unchanged		no	no	17889396	unchanged	
433	EF152272	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	7576CthBA/2005	Brazil	unchanged	Bahia	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
434	EF152273	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	7578CthBA/2005	Brazil	unchanged	Bahia	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
435	EF152274	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Cerdocyon thous	17889396	7579CthBA/2005	Brazil	unchanged	Bahia	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
436	EF152275	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	8257dgMA/2005	Brazil	unchanged	Maranhão	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
437	EF152276	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	8575dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
438	EF152277	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	8578dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
439	EF152278	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	8587dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
440	EF152279	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	8590dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
441	EF152280	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2006	1394	26-Dec-06	14-Jul-16	Canis familiaris	17889396	9479dgAL/2005	Brazil	unchanged	Alagoas	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
442	EF194159	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	4372CthPI/2003	Brazil	unchanged	Piauí 	filled in	2003	filled in	2003	filled in	2003	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
443	EF194160	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	9339CthBA/2004	Brazil	unchanged	Bahia	filled in	2004	filled in	2004	filled in	2004	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
444	EF194162	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	6976CthPE/2005	Brazil	unchanged	Pernambuco	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
445	EF194163	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	6053CthSE/2005	Brazil	unchanged	Sergipe	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
446	EF194164	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	6334CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
447	EF194165	AL_Cosmopolitan_AM3b	Cosmopolitan AM3b	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Cerdocyon thous	17889396	6335CthPI/2005	Brazil	unchanged	Piauí 	filled in	2005	filled in	2005	filled in	2005	updated	Cerdocyon thous	unchanged		no	no	17889396	unchanged	
448	EF194166	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Canis familiaris	17889396	8581dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
449	EF194167	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	1394	14-Jan-07	14-Jul-16	Canis familiaris	17889396	8589dgPA/2005	Brazil	unchanged	Pará	filled in	2005	filled in	2005	filled in	2005	updated	Canis familiaris	unchanged		no	no	17889396	unchanged	
350	AY854591	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	1380	30-Apr-05	09-Jun-06	Canis familiaris	16303200	V682	Mexico	unchanged	Coacalco	filled in	1996	filled in	1996	filled in	1996	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
451	EF363731	AL_Cosmopolitan_AM3a	Cosmopolitan AM3a	BRA	Brazil	-	-	-	2007	1376	12-Feb-07	14-Jul-16	Canis familiaris	20637811	IP1297Maranhao/2006	Brazil	unchanged	Barra do Corda	filled in	2006	filled in	2006	filled in	2006	updated	Canis familiaris	filled in		no	no	20637811	unchanged	Paper says human, genbank says dog - LOOK IN TO
349	AY854590	AL_Cosmopolitan_AM2b	Cosmopolitan AM2b	MEX	Mexico	-	-	-	2005	1374	30-Apr-05	09-Jun-06	Felis catus	16303200	V680	Mexico	unchanged	Chihuahua	filled in	1991	filled in	1991	filled in	1991	updated	Lynx rufus	updated		no	no	16303200	unchanged	
202	AF344304	AL_Cosmopolitan_AM1	Cosmopolitan AM1	-	-	-	-	-	2001	1367	20-Feb-01	20-Feb-01	Western Canada skunk	9191862	92RABL1741	Canada	filled in	-	unchanged	1992	filled in	1992	filled in	1992	updated	Western Canada skunk	unchanged		no	no	9191862	unchanged	Found by googling
204	AF344306	AL_Cosmopolitan_AM1	Cosmopolitan AM1	-	-	-	-	-	2001	1367	20-Feb-01	20-Feb-01	Western Canada skunk	9191862	92RABL00867	Canada	filled in	-	unchanged	-	unchanged	-	unchanged	2001	unchanged	Western Canada skunk	unchanged		no	no	9191862	unchanged	Found by googling
348	AY854589	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	MEX	Mexico	-	-	-	2005	1367	30-Apr-05	09-Jun-06	Canis familiaris	16303200	V590	Mexico	unchanged	Quecholac	filled in	1990	filled in	1990	filled in	1990	updated	Canis familiaris	unchanged		no	no	16303200	unchanged	
781	KU963491	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2016	1350	06-Nov-16	06-Nov-16	Canis latrans	-	SN4-24-CoyoteUSA1998	United States	filled in	-	unchanged	1998	filled in	1998	filled in	1998	updated	Canis latrans	unchanged		no	no	-	unchanged	From isolate name
782	KU963494	AL_Cosmopolitan_AM2a	Cosmopolitan AM2a	-	-	-	-	-	2016	1350	06-Nov-16	06-Nov-16	Canis familiaris	-	SN7-17-SonoraDogMexico1994	Mexico	filled in	Sonora	filled in	1994	filled in	1994	filled in	1994	updated	Canis familiaris	unchanged		no	no	-	unchanged	From isolate name
