sequence.sequenceID	alignment.name	alignment.displayName	sequence.m49_country.id	sequence.m49_country.display_name	sequence.gb_place_sampled	sequence.collection_year	sequence.earliest_collection_year	sequence.latest_collection_year	sequence.gb_length	sequence.gb_create_date	sequence.gb_update_date	sequence.host	sequence.gb_pubmed_id	sequence.isolate	country_edit	Country_update	place_edit	place_update	Collection.year_edit	Collection.year_update	earliest.collection_edit	earliest.collection_update	latest.collection_edit	latest.collection_update	host_edit	host_update	host.common_edit	Lab_construct	vaccine	pubmedID_edit	pubmed_update	notes
AF162805	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	E	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162806	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	F	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162807	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	G	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162808	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	A	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162809	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	B	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162810	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	C	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162811	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	D	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162812	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	E	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162813	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	F	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162814	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	G	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162815	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	H	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162816	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	I	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162817	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	J	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162818	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	A	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162819	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	B	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162820	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	C	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162821	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	D	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162822	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	E	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162823	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	F	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162824	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	G	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162825	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	H	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162826	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	I	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162827	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	J	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162828	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	A	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162829	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	B	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162830	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	C	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162831	AL_Cosmopolitan_ME1b	Cosmopolitan ME1b	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	A	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF162832	AL_Cosmopolitan_ME1b	Cosmopolitan ME1b	-	-	-	-	-	2000	328	16-Feb-00	26-Jul-16	-	10655381	B	Israel	filled in	-	unchanged	-	unchanged	1993	filled in	1998	updated	-	unchanged		no	no	10655381	unchanged	1993 - 1998. Info available for whole set but not each sample
AF470527	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Cow196	Israel	filled in	Shefar'am	filled in	1998	filled in	1998	filled in	1998	updated	Bos taurus	filled in		no	no	12034539	unchanged	
AF470528	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Dog241	Israel	filled in	Kusiefe	filled in	1998	filled in	1998	filled in	1998	updated	Canis lupus familiaris	filled in		no	no	12034539	unchanged	
AF470529	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Dog340	Israel	filled in	Hebron	filled in	2000	filled in	2000	filled in	2000	updated	Canis lupus familiaris	filled in		no	no	12034539	unchanged	
AF470530	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox210	Israel	filled in	Kramim	filled in	1998	filled in	1998	filled in	1998	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470531	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox227	Israel	filled in	Carmi'el	filled in	1998	filled in	1998	filled in	1998	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470532	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox236	Israel	filled in	Abbirim	filled in	1998	filled in	1998	filled in	1998	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470533	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox276	Israel	filled in	Revivim	filled in	1999	filled in	1999	filled in	1999	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470534	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox282	Israel	filled in	Rekhasim	filled in	1999	filled in	1999	filled in	1999	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470535	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Fox310	Israel	filled in	Be'er Sheva	filled in	1999	filled in	1999	filled in	1999	updated	Vulpes vulpes	filled in		no	no	12034539	unchanged	
AF470536	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	-	-	-	-	-	2002	328	27-Feb-02	26-Jul-16	-	12034539	Jackal223	Israel	filled in	Peqi'in	filled in	1998	filled in	1998	filled in	1998	updated	Canis aureus	filled in		no	no	12034539	unchanged	
AY091608	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv202	Turkey	unchanged	Samsun	filled in	1989	filled in	1989	filled in	1989	updated	Canis familiaris	unchanged		no	no	-	unchanged	https://doi.org/10.1111/j.1469-0691.2009.02791.x
AY091609	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis lupus	-	Rv203	Turkey	unchanged	Samsun	filled in	1989	filled in	1989	filled in	1989	updated	Canis lupus	unchanged		no	no	-	unchanged	https://doi.org/10.1111/j.1469-0691.2009.02791.x
AY091610	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1124	Turkey	unchanged	Manisa	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006 
AY091611	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1125	Turkey	unchanged	Izmir	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006 
AY091612	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1126	Turkey	unchanged	Izmir	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091613	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1127	Turkey	unchanged	Manisa	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091614	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1128	Turkey	unchanged	Manisa	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091615	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv1129	Turkey	unchanged	Erzurum	filled in	2001	filled in	2001	filled in	2001	updated	Vulpes vulpes	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091616	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1130	Turkey	unchanged	Erzurum	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091617	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Bos taurus	-	Rv1131	Turkey	unchanged	Gaziantep	filled in	2001	filled in	2001	filled in	2001	updated	Bos taurus	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091618	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Bos taurus	-	Rv1132	Turkey	unchanged	Mardin	filled in	2001	filled in	2001	filled in	2001	updated	Bos taurus	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091620	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1134	Turkey	unchanged	Ardahan	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091621	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1136	Turkey	unchanged	Ardahan	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091622	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1137	Turkey	unchanged	Bursa	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091623	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1140	Turkey	unchanged	Bursa	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091624	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1141	Turkey	unchanged	Istanbul	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091625	AL_Cosmopolitan_ME2	Cosmopolitan ME2	TUR	Turkey	-	-	-	2003	327	30-Sep-03	25-Jul-16	Canis familiaris	-	Rv1143	Turkey	unchanged	Istanbul	filled in	2001	filled in	2001	filled in	2001	updated	Canis familiaris	unchanged		no	no	-	unchanged	Genetic analysis of four human rabies cases reported in Turkey between 2002 and 2006
AY091629	AL_Cosmopolitan_CE	Cosmopolitan CE	CZE	Czechia	-	-	-	2003	327	30-Sep-03	25-Jul-16	Vulpes vulpes	-	Rv857	Czechia	unchanged	Liberec	filled in	-	unchanged	-	unchanged	2003	unchanged	Vulpes vulpes	unchanged		no	no	-	unchanged	https://doi.org/10.7589/0090-3558-39.2.262 
AY138569	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	SAU	Saudi Arabia	-	-	-	2003	319	02-Jan-03	24-Jul-16	Homo sapiens	1634801	691	Saudi Arabia	unchanged	-	unchanged	1981	filled in	1981	filled in	1981	updated	Homo sapiens	unchanged		no	no	1634801	unchanged	
AY138570	AL_Cosmopolitan_ME1a	Cosmopolitan ME1a	ISR	Israel	-	-	-	2003	319	02-Jan-03	24-Jul-16	Canis familiaris	-	2204	Israel	unchanged	-	unchanged	1993	filled in	1993	filled in	1993	updated	Canis familiaris	unchanged		no	no	-	unchanged	
DQ443539	AL_Cosmopolitan_EE	Cosmopolitan EE	ROU	Romania	-	-	-	2006	313	08-Apr-06	26-Jul-16	Felis catus	20178821	RO-132-BH	Romania	unchanged	Bihor	filled in	2005	filled in	2005	filled in	2005	updated	Felis catus	unchanged		no	no	20178821	unchanged	
AY702669	AL_Cosmopolitan_NEE	Cosmopolitan NEE	-	-	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	109-Eur	Finland	filled in	-	unchanged	1988	filled in	1988	filled in	1988	updated	Vulpes vulpes	filled in		no	no	17558542	unchanged	
AY702670	AL_Cosmopolitan_NEE	Cosmopolitan NEE	-	-	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	113-Eur	Finland	filled in	-	unchanged	1988	filled in	1988	filled in	1988	updated	Nyctereutes procyonoides	filled in		no	no	17558542	unchanged	
AY702671	AL_Cosmopolitan_NEE	Cosmopolitan NEE	-	-	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	120-Eur	Estonia	filled in	-	unchanged	1989	filled in	1989	filled in	1989	updated	Vulpes vulpes	filled in		no	no	17558542	unchanged	
AY702672	AL_Cosmopolitan_NEE	Cosmopolitan NEE	-	-	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	124-Eur	Estonia	filled in	-	unchanged	1989	filled in	1989	filled in	1989	updated	Vulpes vulpes	filled in		no	no	17558542	unchanged	
AY702676	AL_Cosmopolitan_NEE	Cosmopolitan NEE	FIN	Finland	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	1904-Fin	Finland	unchanged	-	unchanged	2003	filled in	2003	filled in	2003	updated	Equus caballus	filled in		no	no	17558542	unchanged	
AY702679	AL_Cosmopolitan_NEE	Cosmopolitan NEE	RUS	Russia	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	3-Rus	Russia	unchanged	Pskov	filled in	2002	filled in	2002	filled in	2002	updated	Nyctereutes procyonoides	filled in		no	no	17558542	unchanged	
AY702685	AL_Cosmopolitan_NEE	Cosmopolitan NEE	RUS	Russia	-	-	-	2007	234	22-Jun-07	29-Aug-07	-	17558542	7-Rus	Russia	unchanged	Pskov	filled in	2002	filled in	2002	filled in	2002	updated	Vulpes vulpes	filled in		no	no	17558542	unchanged	
DQ468334	AL_Cosmopolitan_NEE	Cosmopolitan NEE	RUS	Russia	-	-	-	2007	234	01-Apr-07	26-Jul-16	Vulpes vulpes	17558542	33/2005 Bryansk	Russia	unchanged	Bryansk	filled in	2005	filled in	2005	filled in	2005	updated	Vulpes vulpes	unchanged		no	no	17558542	unchanged	
DQ468342	AL_Cosmopolitan_NEE	Cosmopolitan NEE	RUS	Russia	-	-	-	2007	234	01-Apr-07	26-Jul-16	-	17558542	Leningrad-archive/2005	Russia	unchanged	Leningrad	filled in	2005	filled in	2005	filled in	2005	updated	-	unchanged		no	no	17558542	unchanged	
EF095205	AL_Cosmopolitan_NEE	Cosmopolitan NEE	EST	Estonia	-	-	-	2007	234	22-Jun-07	14-Jul-16	Vulpes vulpes	17558542	EST	Estonia	unchanged	-	unchanged	1990	filled in	1990	filled in	1990	updated	Vulpes vulpes	unchanged		no	no	17558542	unchanged	
EF095206	AL_Cosmopolitan_NEE	Cosmopolitan NEE	FIN	Finland	-	-	-	2007	234	22-Jun-07	14-Jul-16	Felis catus	17558542	RV1511/1988	Finland	unchanged	-	unchanged	1988	filled in	1988	filled in	1988	updated	Felis catus	unchanged		no	no	17558542	unchanged	
AF033884	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	1997	400	27-Nov-97	21-Nov-97	-	-	96152POL	Poland	filled in	-	unchanged	1995	filled in	1995	filled in	1995	updated	Vulpes vulpes	filled in		no	no	-	unchanged	Ecology and evolution of rabies virus in Europe 
AF033885	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	1997	400	27-Nov-97	21-Nov-97	-	-	96156POL	Poland	filled in	-	unchanged	1993	filled in	1993	filled in	1993	updated	Nyctereutes procyonoides	filled in		no	no	-	unchanged	Ecology and evolution of rabies virus in Europe 
AF033886	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	1997	400	27-Nov-97	21-Nov-97	-	-	96159POL	Poland	filled in	-	unchanged	1995	filled in	1995	filled in	1995	updated	Canis lupus familiaris	filled in		no	no	-	unchanged	Ecology and evolution of rabies virus in Europe 
AF033904	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	1997	400	27-Nov-97	21-Nov-97	-	-	9512FRA	France	filled in	-	unchanged	1995	filled in	1995	filled in	1995	updated	Bos taurus	filled in		no	no	-	unchanged	Ecology and evolution of rabies virus in Europe 
AF033905	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	1997	1353	27-Nov-97	20-Nov-97	-	-	9616FRA	France	filled in	-	unchanged	1996	filled in	1996	filled in	1996	updated	Ovis aries	filled in		no	no	-	unchanged	Ecology and evolution of rabies virus in Europe 
AF134325	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	8663FRA	France	unchanged	-	unchanged	1984	filled in	1984	filled in	1984	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134326	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9223FRA	France	unchanged	-	unchanged	1974	filled in	1974	filled in	1974	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134327	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9353FRA	France	unchanged	-	unchanged	1993	filled in	1993	filled in	1993	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134328	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Ovis aries	10573146	9616FRA	France	unchanged	-	unchanged	1996	filled in	1996	filled in	1996	updated	Ovis aries	unchanged		no	no	10573146	unchanged	
AF134329	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	8903FRA	France	unchanged	-	unchanged	1989	filled in	1989	filled in	1989	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134330	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9427FRA	France	unchanged	-	unchanged	1994	filled in	1994	filled in	1994	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134331	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	94288FRA	France	unchanged	-	unchanged	1994	filled in	1994	filled in	1994	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134332	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9445FRA	France	unchanged	-	unchanged	1994	filled in	1994	filled in	1994	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134333	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9429FRA	France	unchanged	-	unchanged	1994	filled in	1994	filled in	1994	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF134342	AL_Cosmopolitan_WE	Cosmopolitan WE	FRA	France	-	-	-	2000	690	01-Mar-00	30-Jul-02	Vulpes vulpes	10573146	9244FRA	France	unchanged	-	unchanged	1992	filled in	1992	filled in	1992	updated	Vulpes vulpes	unchanged		no	no	10573146	unchanged	
AF325461	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	2001	2091	20-Aug-01	20-Aug-01	-	11483755	FRA1-FX	France	filled in	-	unchanged	1991	filled in	1991	filled in	1991	updated	Vulpes vulpes	filled in		no	no	11483755	unchanged	From ID name
AF369272	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Vulpes vulpes	12127791	V034.RFX	Switzerland	filled in	-	unchanged	1987	filled in	1987	filled in	1987	updated	Vulpes vulpes	unchanged		no	no	12127791	unchanged	
AF369273	AL_Cosmopolitan_WE	Cosmopolitan WE	-	-	-	-	-	2001	920	21-May-01	03-Dec-09	Vulpes vulpes	12127791	V285.RFX	CSFR	filled in	-	unchanged	1992	filled in	1992	filled in	1992	updated	Vulpes vulpes	unchanged		no	no	12127791	unchanged	
